jiangId,degeId,tname,twName,cnName,enName,bo,wylie,sname,note,,,,,,,,,,,
J792,873,སྟོན་པ་སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཀྱི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,佛薄伽梵一百八名陀羅尼真言,佛薄伽梵一百八名陀罗尼真言,The One Hundred and Eight Names of Lord Buddha along with the Incantation,སངས་རྒྱས་ཀྱི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས།,sangs rgyas kyi mtshan brgya rtsa brgyad pa gzungs sngags dang bcas/,buddhabhagavadaṣṭaśatanāmadhāraṇī,,,,,,,,,,,,
J793,874,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖觀自在一百八名陀羅尼真言,圣观自在一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Avalokiteśvara,སྤྱན་རས་གཟིགས་ཀྱི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,spyan ras gzigs kyi mtshan brgya rtsa brgyad pa'i gzungs sngags/,avalokiteśvarāṣṭottaraśataka­nāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J794,875,འཕགས་པ་བྱམས་པའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖彌勒一百八名陀羅尼真言,圣弥勒一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Maitreya,བྱམས་པའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,byams pa'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,maitreyanāmāṣṭottara­śatakaṃ dhāraṇīmantrasahitam,,,,,,,,,,,,
J795,876,འཕགས་པ་ནམ་མཁའི་སྙིང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖虛空藏一百八名陀羅尼真言,圣虚空藏一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Khagarbha [The bodhisattva Khagarbha = kāśagarbha],ནམ་མཁའི་སྙིང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,nam mkha'i snying po'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,khagarbhāṣṭottara­śatakanāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J796,877,འཕགས་པ་ཀུན་དུ་བཟང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖普賢一百八名陀羅尼真言,圣普贤一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Samantabhadra,ཀུན་ཏུ་བཟང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,kun tu bzang po'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,samantabhadrāṣṭottara­śatakanāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J797a,878,འཕགས་པ་ལག་ན་རྡོ་རྗེའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖金剛手一百八名陀羅尼真言,圣金刚手一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Vajrapāṇi,ཕྱག་ན་རྡོ་རྗེའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,phyag na rdo rje'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,vajrapāṇyaṣṭottara­śatakanāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J797b,879,འཕགས་པ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖文殊師利法王子一百八名陀羅尼真言,圣文殊师利法王子一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Youthful Mañjuśrī,འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,'jam dpal gzhon nur gyur pa'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,mañjuśrīkumāra­bhūtāṣṭottara­śatakanāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J798,880,འཕགས་པ་སྒྲིབ་པ་ཐམས་ཅད་རྣམ་པར་སེལ་བའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖一切障除一百八名陀羅尼真言,圣一切障除一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Sarvanīvaraṇaviṣkambhin,སྒྲིབ་པ་རྣམ་སེལ་གྱི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,sgrib pa rnam sel gyi mtshan brgya rtsa brgyad pa'i gzungs sngags/,sarvanīvaraṇaviṣkambhi­nāmāṣṭottara­śatakaṃ dhāraṇīmantrasahitam,,,,,,,,,,,,
J799,881,འཕགས་པ་སའི་སྙིང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖地藏一百八名陀羅尼真言,圣地藏一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Kṣitigarbha,སའི་སྙིང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,sa'i snying po'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,kṣitigarbhāṣṭottara­śatakanāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J800,882,འཕགས་པ་དཀྱིལ་འཁོར་བརྒྱད་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,聖八曼荼羅大乘經,圣八曼荼罗大乘经,The Sūtra of the Eight Maṇḍalas,དཀྱིལ་འཁོར་བརྒྱད་པའི་མདོ།,dkyil 'khor brgyad pa'i mdo/,aṣṭamaṇḍalakasūtra,,,,,,,,,,,,
J801,883,འཕགས་པ་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་བྱིན་གྱི་བརླབས་ཀྱི་སྙིང་པོ་གསང་བའི་རིང་བསྲེལ་གྱི་ཟ་མ་ཏོག་ཅེས་བྱ་བའི་གཟུངས་ཐེག་པ་ཆེན་པོའི་མདོ།,聖一切如來加持心秘密舍利篋陀羅尼大乘經,圣一切如来加持心秘密舍利箧陀罗尼大乘经,The Incantation of the Secret Relics,གསང་བ་རིང་བསྲེལ་གྱི་གཟུངས།,gsang ba ring bsrel gyi gzungs/,sarvatathāgatādhiṣṭhānahṛdaya­guhyadhātukaraṇḍa­nāmadhāraṇīsūtra,,,,,,,,,,,,
J802,884,ཤེས་པས་ཐམས་ཅད་མཐར་ཕྱིན་པར་གྲུབ་པའི་མཆོད་རྟེན་ཞེས་བྱ་བའི་གཟུངས།,一切知究竟到達成就制多陀羅尼,一切知究竟到达成就制多陀罗尼,The Incantation of the Reliquary,མཆོད་རྟེན་གྱི་གཟུངས།,mchod rten gyi gzungs/,sarvaprajñāntapāramitā­siddhacaityadhāraṇī,,,,,,,,,,,,
J803,885,འཕགས་པ་ནོར་བུ་ཆེན་པོ་རྒྱས་པའི་གཞལ་མེད་ཁང་ཤིན་དུ་རབ་ཏུ་གནས་པ་གསང་བ་དམ་པའི་གསང་བའི་ཆོ་ག་ཞིབ་མོའི་རྒྱལ་པོ་ཞེས་བྱ་བའི་གཟུངས།,聖善住廣大摩尼無量殿秘密勝義秘密儀軌微細母王陀羅尼,圣善住广大摩尼无量殿秘密胜义秘密仪轨微细母王陀罗尼,The Incantation of the Sovereign Practice of the Supreme Secret Found Especially in the Great Jewel Palace,ནོར་ཆེན་རྒྱས་པའི་གཞལ་མེད་ཁང་ཤིན་ཏུ་རབ་ཏུ་གནས་པ་གསང་བ་དམ་པའི་གསང་བའི་ཆོ་ག་ཞིབ་མོའི་རྒྱལ་པོའི་གཟུངས།,nor chen rgyas pa'i gzhal med khang shin tu rab tu gnas pa gsang ba dam pa'i gsang ba'i cho ga zhib mo'i rgyal po'i gzungs/,mahāmaṇivipula­vimānasupratiṣṭhitaguhya­paramarahasyakalparāja­dhāraṇī,,,,,,,,,,,,
J804,886,འཕགས་པ་མེ་ཏོག་བརྩེགས་པ་ཞེས་བྱ་བའི་གཟུངས།,聖華積陀羅尼,圣华积陀罗尼,"The Incantation,  the Heap of Flowers",མེ་ཏོག་བརྩེགས་པའི་གཟུངས།,me tog brtsegs pa'i gzungs/,puṣpakūṭadhāraṇī,,,,,,,,,,,,
J805,887,འཕགས་པ་སའི་དབང་པོ་ཆེན་པོ་ཞེས་བྱ་བའི་གཟུངས།,聖大地帝王陀羅尼,圣大地帝王陀罗尼,"The Incantation,  Lord of the Earth",སའི་དབང་པོའི་གཟུངས།,sa'i dbang po'i gzungs/,mahāmahīndradhāraṇī,,,,,,,,,,,,
J806,888,འཕགས་པ་གཟུངས་ཆེན་པོ།,聖大陀羅尼,圣大陀罗尼,The Great Incantation,གཟུངས་ཆེན་པོ།,gzungs chen po/,mahādhāraṇī,,,,,,,,,,,,
J807,889,བདེ་ལྡན་གྱི་སྙིང་པོ།,具樂心髓,具乐心髓,Essence of Sukhāvatī,བདེ་ལྡན་གྱི་སྙིང་པོ།,bde ldan gyi snying po/,[no Sanskrit title],,,,,,,,,,,,
J808,890,འཕགས་པ་བྱམས་པས་དམ་བཅས་པ་ཞེས་བྱ་བའི་གཟུངས།,聖彌勒本願陀羅尼,圣弥勒本愿陀罗尼,The Incantation of the Promise Made by Maitreya,བྱམས་པས་དམ་བཅས་པའི་གཟུངས།,byams pas dam bcas pa'i gzungs/,maitreyapratijñādhāraṇī,,,,,,,,,,,,
J809,891,འཕགས་པ་སྒྲིབ་པ་རྣམ་པར་སེལ་བ་ཞེས་བྱ་བའི་གཟུངས།,聖障除陀羅尼,圣障除陀罗尼,The Incantation of Sarvanīvaraṇaviṣkambhin,འཕགས་པ་སྒྲིབ་པ་རྣམ་པར་སེལ་བ་ཞེས་བྱ་བའི་གཟུངས,Ḥphags-pa sgrib-pa rnam-par-sel-ba shes-bya-baḥi gzuṅs,Ārya-āvaraṇaviṣkambhi-nāma-dhāraṇī,,,,,,,,,,,,
J810,892,འཕགས་པ་འཇམ་དཔལ་གྱི་ཞལ་ནས་གསུངས་པ་ཞེས་བྱ་བའི་གཟུངས།,聖文殊師利口訣陀羅尼,圣文殊师利口诀陀罗尼,"The Incantation,  That Which Was Spoken by Mañjuśrī Himself",འཇམ་དཔལ་གྱི་ཞལ་ནས་གསུངས་པའི་གཟུངས།,'jam dpal gyi zhal nas gsungs pa'i gzungs/,mañjuśrīsvākhyātadhāraṇī,,,,,,,,,,,,
J811,893,འཕགས་པ་འཇམ་དཔལ་གྱིས་དམོད་བཙུགས་པ་ཞེས་བྱ་བའི་གཟུངས།,聖文殊師利咒咀陀羅尼,圣文殊师利咒咀陀罗尼,"The Incantation,  The Curse of Mañjuśrī",འཇམ་དཔལ་གྱིས་དམོད་བཙུགས་པའི་གཟུངས།,'jam dpal gyis dmod btsugs pa'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J812,894,འཕགས་པ་འཇམ་དཔལ་གྱི་མཚན།,聖文殊師利名號,圣文殊师利名号,The Names of Mañjuśrī,འཇམ་དཔལ་གྱི་མཚན།,'jam dpal gyi mtshan/,[no Sanskrit title],,,,,,,,,,,,
J813,895,རྗེ་བཙུན་འཕགས་པ་འཇམ་དཔལ་གྱི་ཤེས་རབ་དང་བློ་འཕེལ་བ་ཞེས་བྱ་བའི་གཟུངས།,聖文殊師利尊智慧覺增上陀羅尼,圣文殊师利尊智慧觉增上陀罗尼,"The Incantation,  Mañjuśrī’s Increasing of Insight and Intelligence",འཇམ་དཔལ་གྱི་ཤེས་རབ་བློ་འཕེལ་བའི་གཟུངས།,'jam dpal gyi shes rab blo 'phel ba'i gzungs/,mañjuśrībhaṭṭāraka­prājñābuddhivardhanadhāraṇī,,,,,,,,,,,,
J814,896,འཕགས་པ་འཇམ་དཔལ་གྱི་སྔགས་ཡི་གེ་འབྲུ་གཅིག་པའི་ཆོ་ག,文殊師利一字陀羅尼,文殊师利一字陀罗尼,The Way of the Single Letter Mantra of Mañjuśrī,འཇམ་དཔལ་གྱི་སྔགས་ཡི་གེ་འབྲུ་གཅིག་པའི་ཆོ་ག,'jam dpal gyi sngags yi ge 'bru gcig pa'i cho ga,[no Sanskrit title],,,,,,,,,,,,
J815,897,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་སྤྱན་སྟོང་དང་ལྡན་པ་ཐོགས་པ་མི་མངའ་བའི་ཐུགས་རྗེ་ཆེན་པོའི་སེམས་རྒྱ་ཆེར་ཡོངས་སུ་རྫོགས་པ་ཞེས་བྱ་བའི་གཟུངས།,聖千手千眼觀自在菩薩無礙大悲心廣大正圓滿陀羅尼,圣千手千眼观自在菩萨无碍大悲心广大正圆满陀罗尼,"The Incantation of the Thousand-Armed, Thousand-Eyed Avalokiteśvara",སྤྱན་རས་གཟིགས་ཕྱག་སྟོང་སྤྱན་སྟོང་གཟུངས།,spyan ras gzigs phyag stong spyan stong gzungs/,[no Sanskrit title],,,,,,,,,,,,
J816,898,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་གསང་བའི་མཛོད་ཐོགས་པ་མེད་པའི་ཡིད་བཞིན་གྱི་འཁོར་ལོའི་སྙིང་པོ་ཞེས་བྱ་བའི་གཟུངས།,聖觀自在秘密藏無礙如意輪心陀羅尼,圣观自在秘密藏无碍如意轮心陀罗尼,"The Incantation,  The Wish-Fulfilling Wheel of Avalokiteśvara",སྤྱན་རས་གཟིགས་ཡིད་བཞིན་འཁོར་ལོའི་གཟུངས།,spyan ras gzigs yid bzhin 'khor lo'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J817,899,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཞལ་བཅུ་གཅིག་པ་ཞེས་བྱ་བའི་གཟུངས།,聖觀自在十一面陀羅尼,圣观自在十一面陀罗尼,The Incantation of the Eleven Faced Avalokiteśvara,སྤྱན་རས་གཟིགས་ཞལ་བཅུ་གཅིག་པའི་གཟུངས།,spyan ras gzigs zhal bcu gcig pa'i gzungs/,avalokiteśvaraikādaśamukhadhāraṇī,,,,,,,,,,,,
J818,900,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་མཚན་བརྒྱ་རྩ་བརྒྱད།,聖觀自在一百八名,圣观自在一百八名,The Hundred and Eight Names of Avalokiteśvara,སྤྱན་རས་གཟིགས་ཀྱི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ།,spyan ras gzigs kyi mtshan brgya rtsa brgyad pa/,avalokiteśvarasya nāmāṣṭaśatakam,,,,,,,,,,,,
J819,901,འཕགས་པ་དོན་ཡོད་ཞགས་པའི་སྙིང་པོ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,聖不空羂索心髓大乘經,圣不空羂索心髓大乘经,"The Sūtra,  The Essence of Amoghapāśa",དོན་ཡོད་ཞགས་པའི་སྙིང་པོའི་མདོ།,don yod zhags pa'i snying po'i mdo/,amoghapāśahṛdayasūtra,,,,,,,,,,,,
J820,902,ས་བཅུ་པའི་གཟུངས།,十地陀羅尼,十地陀罗尼,Incantation of the Ten Grounds,ས་བཅུ་པའི་གཟུངས།,sa bcu pa'i gzungs/,daśabhūmidhāraṇī,,,,,,,,,,,,
J821,903,འཕགས་པ་དོན་ཡོད་ཞགས་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་ཡོངས་སུ་རྫོགས་པར་བྱེད་པ་ཞེས་བྱ་བའི་གཟུངས།,聖不空羂索神變真言經真言品,圣不空羂索神变真言经真言品,"The Incantation,  Fulfilling the Six Perfections of Amoghapāśa",དོན་ཡོད་ཞགས་པའི་ཕར་ཕྱིན་དྲུག་ཡོངས་རྫོགས་ཀྱི་གཟུངས།,don yod zhags pa'i phar phyin drug yongs rdzogs kyi gzungs/,amoghapāśa­pāramitāṣaṭparipūraka­dhāraṇī,,,,,,,,,,,,
J822,904,འཕགས་པ་ཀུན་དུ་བཟང་པོ་ཞེས་བྱ་བའི་གཟུངས།,聖普賢陀羅尼,圣普贤陀罗尼,The Incantation of Samantabhadra,ཀུན་ཏུ་བཟང་པོའི་གཟུངས།,kun tu bzang po'i gzungs/,samantabhadradhāraṇī,,,,,,,,,,,,
J823,905,འཕགས་པ་ནཱི་ལ་ཀཎ་ཋ་ཞེས་བྱ་བའི་གཟུངས།,聖青頸陀羅尼,圣青颈陀罗尼,The Incantation of Nīlakaṇṭha,ནཱི་ལ་ཀཎྛའི་གཟུངས།,nI la kaN+Tha'i gzungs/,nīlakaṇṭhadhāraṇī,,,,,,,,,,,,
J824,906,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཧ་ཡ་གྲཱི་བའི་གཟུངས།,聖觀自在馬頭陀羅尼,圣观自在马头陀罗尼,The Incantation of Avalokiteśvara Hayagrīva,སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཧ་ཡ་གྲཱི་བའི་གཟུངས།,spyan ras gzigs dbang phyug ha ya grI ba'i gzungs/,avalokiteśvarahayagrīvadhāraṇī,,,,,,,,,,,,
J825,907,འཕགས་པ་མེ་ཁ་ལ་ཞེས་བྱ་བའི་གཟུངས།,聖金帶陀羅尼,圣金带陀罗尼,The Incantation of Mekhalā,མེ་ཁ་ལའི་གཟུངས།,me kha la'i gzungs/,mekhalādhāraṇī,,,,,,,,,,,,
J826,908,སྙིང་རྗེས་མི་བཤོལ་བ་ཞེས་བྱ་བའི་གཟུངས།,大悲不退陀羅尼,大悲不退陀罗尼,"The Incantation,  Undeterred Through Compassion",སྙིང་རྗེས་མི་བཤོལ་བའི་གཟུངས།,snying rjes mi bshol ba'i gzungs/,karuṇānāvṛttadhāraṇī,,,,,,,,,,,,
J827a,909,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་ཡུམ་ཞེས་བྱ་བའི་གཟུངས།,聖觀自在母陀羅尼,圣观自在母陀罗尼,"The Incantation,  Mother of Avalokiteśvara",སྤྱན་རས་གཟིགས་ཡུམ་གྱི་གཟུངས།,spyan ras gzigs yum gyi gzungs/,avalokiteśvaramātādhāraṇī,,,,,,,,,,,,
J827b,910,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་གཟུངས་ཞེས་བྱ་བ།,聖觀自在陀羅尼,圣观自在陀罗尼,The Incantation of Avalokiteśvara,སྤྱན་རས་གཟིགས་ཀྱི་གཟུངས།,spyan ras gzigs kyi gzungs/,avalokiteśvaradhāraṇī,,,,,,,,,,,,
J828,911,འཕགས་པ་སྤྱན་རས་གཟིགས་ཀྱི་སྙིང་པོ།,聖觀自在心髓,圣观自在心髓,The Essence of Avalokiteśvara,སྤྱན་རས་གཟིགས་ཀྱི་སྙིང་པོ།,spyan ras gzigs kyi snying po/,[no Sanskrit title],,,,,,,,,,,,
J829,912,སེང་གེ་སྒྲས་དམ་བཅས་པའི་གཟུངས།,獅子吼本願陀羅尼,狮子吼本愿陀罗尼,The Incantation of the Promise Made by [Lokeśvara] Siṃhanāda,སེང་གེ་སྒྲས་དམ་བཅས་པའི་གཟུངས།,Seṅ-ge-sgras dam-bcas-paḥi gzuṅs,,,,,,,,,,,,,
J830,913,སྙིང་རྗེའི་མཆོག་ཅེས་བྱ་བའི་གཟུངས།,最勝大悲陀羅尼,最胜大悲陀罗尼,The Incantation of the Apex of Compassion,སྙིང་རྗེའི་མཆོག་གི་གཟུངས།,snying rje'i mchog gi gzungs/,karuṇāgradhāraṇī,,,,,,,,,,,,
J831,914,འཕགས་པ་སྒོ་མཐའ་ཡས་པས་སྒྲུབ་པ་ཞེས་བྱ་བའི་གཟུངས།,聖無邊門成就陀羅尼,圣无边门成就陀罗尼,The Incantation that Leads to Realization Via the Infinite Gate,སྒོ་མཐའ་ཡས་པས་བསྒྲུབ་པའི་གཟུངས།,sgo mtha' yas pas bsgrub pa'i gzungs/,anantamukhasādhakadhāraṇī [but see variants below],,,,,,,,,,,,
J832,915,འཕགས་པ་སྒོ་བཟང་པོ་ཞེས་བྱ་བའི་གཟུངས།,聖善門陀羅尼,圣善门陀罗尼,"The Incantation,  The Excellent Method",སྒོ་བཟང་པོའི་གཟུངས།,sgo bzang po'i gzungs/,sumukhadhāraṇī,,,,,,,,,,,,
J833,916,འཕགས་པ་སྒོ་དྲུག་པ་ཞེས་བྱ་བའི་གཟུངས།,聖六門陀羅尼,圣六门陀罗尼,The Incantation of the Six Gates,སྒོ་དྲུག་པའི་གཟུངས།,sgo drug pa'i gzungs/,ṣaṇmukhadhāraṇī,,,,,,,,,,,,
J834,917,འཕགས་པ་ཡི་གེ་དྲུག་པའི་རིག་སྔགས།,聖六字門咒,圣六字门咒,The Six Syllable Spell,ཡི་གེ་དྲུག་པའི་རིག་སྔགས།,yi ge drug pa'i rig sngags/,ṣaḍakṣaravidyā,,,,,,,,,,,,
J835,918,ཚིགས་སུ་བཅད་པ་གཉིས་པའི་གཟུངས།,二偈陀羅尼,二偈陀罗尼,The Two Stanza Incantation,ཚིགས་སུ་བཅད་པ་གཉིས་པའི་གཟུངས།,tshigs su bcad pa gnyis pa'i gzungs/,gāthādvayadhāraṇī,,,,,,,,,,,,
J836,919,འཕགས་པ་ལུས་ཀྱི་དབྱིབས་མཛེས་ཞེས་བྱ་བའི་གཟུངས།,聖容相美麗陀羅尼,圣容相美丽陀罗尼,Incantation for a Beautiful Slender Physique,ལུས་ཀྱི་དབྱིབས་མཛེས་ཀྱི་གཟུངས།,lus kyi dbyibs mdzes kyi gzungs/,ruciraṅgayaṣṭidhāraṇī,,,,,,,,,,,,
J837,920,བྱང་ཆུབ་ཀྱི་སྙིང་པོའི་རྒྱན་འབུམ་གྱི་གཟུངས།,菩提心莊嚴十萬陀羅尼,菩提心庄严十万陀罗尼,Incantation of the Hundred Thousand Ornaments of the Essence of Awakening,བྱང་ཆུབ་ཀྱི་སྙིང་པོའི་རྒྱན་འབུམ་གྱི་གཟུངས།,byang chub kyi snying po'i rgyan 'bum gyi gzungs/,bodhigarbhālaṃkāralakṣadhāraṇī,,,,,,,,,,,,
J838,921,མཆོད་རྟེན་གཅིག་བཏབ་ན་བྱེ་བ་བཏབ་པར་འགྱུར་བའི་གཟུངས།,一制多建立時百萬制多建立陀羅尼,一制多建立时百万制多建立陀罗尼,The Incantation that Makes Erecting One Reliquary Like Erecting Ten Million,མཆོད་རྟེན་གཅིག་བཏབ་ན་བྱེ་བ་བཏབ་པར་འགྱུར་བའི་གཟུངས།,mchod rten gcig btab na bye ba btab par 'gyur ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J839,922,འཕགས་པ་གཙུག་གི་ནོར་བུ་ཞེས་བྱ་བའི་གཟུངས།,聖髻寶陀羅尼,圣髻宝陀罗尼,The Incantation of Cūḍāmaṇi,གཙུག་གི་ནོར་བུའི་གཟུངས།,gtsug gi nor bu'i gzungs/,cūḍāmaṇidhāraṇī,,,,,,,,,,,,
J840,923,འཕགས་པ་རྒྱལ་མཚན་གྱི་རྩེ་མོའི་དཔུང་རྒྱན་ཅེས་བྱ་བའི་གཟུངས།,聖勝幡頂飾陀羅尼,圣胜幡顶饰陀罗尼,"The Incantation,  The Arm Bracelet Atop the Standard",རྒྱལ་མཚན་རྩེ་མོའི་དཔུང་རྒྱན་གྱི་གཟུངས།,rgyal mtshan rtse mo'i dpung rgyan gyi gzungs/,dhvajāgrakeyūradhāraṇī,,,,,,,,,,,,
J841,924,འཕགས་པ་གསེར་ཅན་ཞེས་བྱ་བའི་གཟུངས།,聖黃金具有陀羅尼,圣黄金具有陀罗尼,The Incantation Known as “Golden”,གསེར་ཅན་ཞེས་བྱ་བའི་གཟུངས།,gser can zhes bya ba'i gzungs/,kāñcanavatī dhāraṇī,,,,,,,,,,,,
J842,925,འཕགས་པ་ཐམས་ཅད་ལ་མི་འཇིགས་པ་རབ་ཏུ་སྦྱིན་པ་ཞེས་བྱ་བའི་གཟུངས།,聖一切無畏施陀羅尼,圣一切无畏施陀罗尼,The Incantation that Confers Fearlessness,མི་འཇིགས་པ་རབ་ཏུ་སྦྱིན་པའི་གཟུངས།,mi 'jigs pa rab tu sbyin pa'i gzungs/,sarvābhayapradā dhāraṇī,,,,,,,,,,,,
J843,926,འཕགས་པ་བར་དུ་གཅོད་པ་ཐམས་ཅད་རྣམ་པར་སྦྱོང་བ་ཞེས་བྱ་བའི་གཟུངས།,聖一切障清淨陀羅尼,圣一切障清淨陀罗尼,Awaiting English title,བར་གཅོད་རྣམ་པར་སྦྱོང་བའི་གཟུངས།,bar gcod rnam par sbyong ba'i gzungs/,sarvāntarāyikaviśodhanī dhāraṇī,,,,,,,,,,,,
J844,927,འཕགས་པ་འགྲོ་ལྡིང་བའི་རིག་སྔགས་ཀྱི་རྒྱལ་པོ།,聖行住明咒王,圣行住明咒王,The King of Spells of Dramiḍa,འགྲོ་ལྡིང་བའི་རིག་སྔགས་ཀྱི་རྒྱལ་པོ།,'gro lding ba'i rig sngags kyi rgyal po/,āryadramiḍāvidyārāja,,,,,,,,,,,,
J845,928,འཕགས་པ་གཞན་གྱིས་མི་ཐུབ་པ་མི་འཇིགས་པ་སྦྱིན་པ་ཞེས་བྱ་བ།,聖無能勝無畏施,圣无能胜无畏施,"Aparājitā,  who Grants Fearlessness",གཞན་གྱིས་མི་ཐུབ་པ་མི་འཇིགས་པ་སྦྱིན་པ།,gzhan gyis mi thub pa mi 'jigs pa sbyin pa/,abhayapradāparājitā,,,,,,,,,,,,
J846,929,འཕགས་པ་གཞན་གྱིས་མི་ཐུབ་པའི་རིན་པོ་ཆེའི་ཕྲེང་བ་ཞེས་བྱ་བ།,聖無能勝寶鬘,圣无能胜宝鬘,"The Jeweled Rosary,  The Unconquerable",གཞན་གྱིས་མི་ཐུབ་པ་རིན་པོ་ཆེའི་འཕྲེང་བ།,gzhan gyis mi thub pa rin po che'i 'phreng ba/,ratnamālāparājita,,,,,,,,,,,,
J847,930,སྟོང་འགྱུར་ཞེས་བྱ་བའི་གཟུངས།,千轉陀羅尼,千转陀罗尼,The Incantation Known as “The Thousandfold”,སྟོང་འགྱུར་ཞེས་བྱ་བའི་གཟུངས།,stong 'gyur zhes bya ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J848,931,འཕགས་པ་འཇིགས་པ་ཆེན་པོ་བརྒྱད་ལས་སྒྲོལ་བ་ཞེས་བྱ་བའི་གཟུངས།,聖八大恐怖救脫陀羅尼,圣八大恐怖救脱陀罗尼,The Incantation for Deliverance from the Eight Types of Fear,འཇིགས་བརྒྱད་སྒྲོལ་བའི་གཟུངས།,'jigs brgyad sgrol ba'i gzungs/,aṣṭamahābhayatārānī dhāraṇī,,,,,,,,,,,,
